feature,star neighbors
101575,127512 134035 147739
101576,127511 134034 147751
101577,127489 134000 147704
101578,127490 128641 134001 137541 147705 156888
101579,127491 134002 147706
101580,127492 134003 147707
101581,127565 134088 147557
101582,119694 127564 134087 140582 147556 155656
101583,127563 134057 147555
101584,127562 134099 147554
101585,127561 134056 147553
101586,127560 134040 147552
101587,127559 134023 147551
101588,127558 134022 147550
101589,127557 134021 147549
101590,127566 134020 147619
101591,127556 134019 147634
101592,127554 134018 147635
101593,127510 134033 147738
101594,127553 134017 147636
101595,127551 134015 147719
101596,127550 134014 147718
101597,127549 134013 147717
101598,127548 134012 147716
101599,127547 134011 147715
101600,127546 134010 147714
101601,127522 134009 147713
101602,127555 134008 147712
101603,127521 134007 147711
101604,127508 134006 147710
101605,127494 134005 147709
101606,127493 134004 147708
101607,127552 134016 147720
101608,129575 134797 157671
101609,127519 134032 147736
101610,127507 134030 147734
101611,127618 134645 147644
101612,127617 134670 147643
101613,127626 134671 147642
101614,127639 134672 147641
101615,127650 134673 147640
101616,127640 134699 147639
101617,127660 134698 147638
101618,127659 134697 147637
101619,127658 134696 147662
101620,127657 134695 147663
101621,127656 134694 147664
101622,127655 134693 147665
101623,127654 134692 147691
101624,127653 134691 147690
101625,127652 134690 147689
101626,127661 134689 147688
101627,120166 127651 134688 138124 147687 153172
101628,127649 134700 147686
101629,127648 134687 147685
101630,127647 134685 147684
101631,127646 134684 147683
101632,127645 134683 147682
101633,127644 134682 147681
101634,127643 134681 147680
101635,127642 134680 147692
101636,127619 134646 147645
101637,127620 134647 147646
101638,127621 134648 147647
101639,127622 134649 147648
101640,127506 134029 147733
101641,127505 134028 147732
101642,127504 134114 147731
101643,127503 134350 147730
101644,119587 127502 134584 140691 147729
101645,127501 134351 147728
101646,127500 134669 147727
101647,127499 134668 147726
101648,127520 134667 147725
101649,127567 134666 147695
101650,127568 134665 147737
101651,127569 134664 147694
101652,127509 134031 147735
101653,127636 134663 147678
101654,127634 134661 147660
101655,127633 134660 147659
101656,127632 134659 147658
101657,127631 134658 147657
101658,127630 134657 147656
101659,127629 134656 147655
101660,127628 134655 147654
101661,127637 134654 147653
101662,127627 134653 147652
101663,127625 134652 147651
101664,127624 134651 147650
101665,127623 134650 147649
101666,127635 134662 147661
101667,129576 134796 157670
101668,129577 134795 157669
101669,129578 134794 157668
101670,129451 134352 157460
101671,129450 134377 157459
101672,129449 134379 157458
101673,129448 134406 157457
101674,129457 134380 157456
101675,129447 134405 157455
101676,129445 134404 157454
101677,123085 129444 134403 138108 157453
101678,124516 129443 131881 134402 157478 158662
101679,129442 134401 157479
101680,129441 134400 157480
101681,129440 134399 157481
101682,118860 129439 134398 142880 146348 157507
101683,129438 134397 157506
101684,129437 134396 157505
101685,129413 134395 157504
101686,129446 134394 157503
101687,129412 134393 157502
101688,129399 134392 157501
101689,129385 134391 157500
101690,129384 134390 157499
101691,129383 134389 157498
101692,129382 132875 134388 157497
101693,129381 134387 157496
101694,129380 134386 157508
101695,129452 134353 157461
101696,129453 134354 157462
101697,129454 134355 157463
101698,129455 134356 157464
101699,129554 134440 157784
101700,129529 134439 157783
101701,129432 134409 157782
101702,129431 134408 157781
101703,129430 134407 157780
101704,129429 134378 157779
101705,129428 134376 157778
101706,129427 134375 157777
101707,129426 134374 157776
101708,129425 134373 157629
101709,129424 134372 157803
101710,129423 134371 157628
101711,129379 134385 157495
101712,129422 134370 157568
101713,129420 134368 157476
101714,129419 134367 157475
101715,129418 134366 157474
101716,129417 134365 157473
101717,129416 134364 157472
101718,129415 134363 157471
101719,129414 134362 157470
101720,129433 134361 157469
101721,129434 134360 157468
101722,129435 134359 157467
101723,129436 134358 157466
101724,129456 134357 157465
101725,129421 134369 157477
101726,129718 134441 157785
101727,129378 134384 157493
101728,129376 134382 157491
101729,129392 134553 157402
101730,129391 134554 157401
101731,129390 129867 134555 157400
101732,129411 134556 157399
101733,129458 134582 157398
101734,129459 134581 157397
101735,129460 134580 157396
101736,129527 134579 157395
101737,129526 134578 157420
101738,129525 134577 157422
101739,129524 134576 157449
101740,129523 134575 157423
101741,129522 134574 157448
101742,129521 134573 157447
101743,129520 134572 157446
101744,129519 134571 157445
101745,129528 134583 157444
101746,129518 134570 157443
101747,129516 134568 157442
101748,129515 134567 157441
101749,129514 134566 157440
101750,129513 134565 157439
101751,129512 134564 157438
101752,129511 134563 157437
101753,129510 134562 157436
101754,129393 134528 157403
101755,129394 134529 157404
101756,129395 134530 157405
101757,129396 134531 157406
101758,129375 134381 157490
101759,129374 134451 157489
101760,129373 134466 157488
101761,117858 129372 134467 157487
101762,129371 134468 157486
101763,129370 134552 157485
101764,129369 134551 157484
101765,129368 134550 157483
101766,129367 134549 157482
101767,129386 134548 157452
101768,129387 134547 157451
101769,129388 134546 157450
101770,129377 134383 157492
101771,129389 134545 157421
101772,129408 134543 157418
101773,129407 134542 157417
101774,129406 134541 157416
101775,129405 134540 157415
101776,129404 134539 157414
101777,129403 134538 157413
101778,129402 134537 157412
101779,129401 134536 157411
101780,129410 134535 157410
101781,129400 134534 157409
101782,129398 134533 157408
101783,129397 134532 157407
101784,129409 134544 157419
101785,127434 128507 135029 148499
101786,129555 134442 157786
101787,129674 134444 157789
101788,129710 134704 157813
101789,129709 134729 157812
101790,129708 134730 157811
101791,129717 134731 157810
101792,129707 134732 157809
101793,129705 134758 157808
101794,129704 134757 157807
101795,129703 134756 157806
101796,129702 134755 157831
101797,129701 134754 157832
101798,129700 134753 157833
101799,129699 134752 157834
101800,129698 134751 157860
101801,129697 134750 157859
101802,129706 134749 157858
101803,129719 134748 157857
101804,129730 134747 157856
101805,129720 134759 157855
101806,129740 134746 157854
101807,129739 134744 157853
101808,129738 134743 157852
101809,129737 134742 157851
101810,129736 134741 157850
101811,129735 134740 157849
101812,129734 134739 157861
101813,129711 134705 157814
101814,129712 134706 157815
101815,129713 134707 157816
101816,129714 134708 157817
101817,129598 134793 157667
101818,129597 134792 157666
101819,129596 134762 157665
101820,129595 134804 157664
101821,129594 134761 157663
101822,129593 134745 157662
101823,129592 134728 157661
101824,129591 134727 157660
101825,127802 129590 134067 134726 157659
101826,129599 134725 157729
101827,129589 134724 157744
101828,129587 134723 157745
101829,129733 134738 157848
101830,129586 134722 157746
101831,129584 134720 157829
101832,129583 134719 157828
101833,129582 134718 157827
101834,129581 134717 157826
101835,129580 134716 157825
101836,129579 134715 157824
101837,129600 134714 157823
101838,129647 134713 157822
101839,129648 134712 157821
101840,129649 134711 157820
101841,129716 134710 157819
101842,129715 134709 157818
101843,129585 134721 157830
101844,129673 134443 157787
101845,129732 134737 157846
101846,129731 134735 155959 157844
101847,129652 134410 157754
101848,129651 134435 157753
101849,129650 134436 157752
101850,129669 134437 157751
101851,129670 134438 157750
101852,129671 134464 157749
101853,129672 134463 157748
101854,129692 134462 157747
101855,129691 134461 157772
101856,129690 134460 157773
101857,129689 134459 157774
101858,129688 134458 157775
101859,129687 134457 157801
101860,129686 134456 157800
101861,129685 134455 157799
101862,129684 134454 157798
101863,129693 134453 157797
101864,129683 134465 157796
101865,129681 134452 157795
101866,129680 134450 157794
101867,129679 134449 157793
101868,129678 134448 157792
101869,129677 134447 157791
101870,129676 134446 157790
101871,129675 134445 157802
101872,129653 134411 157755
101873,129654 134412 157756
101874,129655 134413 157757
101875,129656 134414 157758
101876,129729 134734 157843
101877,129728 134733 157842
101878,129727 134586 157841
101879,129726 134760 157840
101880,129725 134585 157839
101881,129724 134525 157838
101882,129723 134434 157837
101883,129722 134433 157836
101884,129721 134432 157835
101885,129696 134431 157805
101886,129695 134430 157847
101887,129694 134429 157804
101888,129741 134736 157845
101889,129682 134428 157788
101890,129667 134426 157770
101891,129666 134425 157769
101892,129743 134424 157768
101893,129665 134423 157767
101894,129664 134422 157766
101895,129663 134421 157765
101896,129662 134420 157764
101897,129661 134419 157763
101898,129660 134418 157762
101899,129659 134417 157761
101900,129658 134416 157760
101901,129657 134415 157759
101902,129668 134427 157771
101903,128848 136912 157906
101904,128508 135030 148500
101905,128510 135032 148502
101906,117787 132001 145941
101907,117786 132002 145940
101908,117785 132003 145939
101909,117784 132004 145938
101910,117783 132005 145937
101911,117782 132006 145936
101912,117781 132007 145935
101913,117780 132008 145934
101914,117779 132009 145933
101915,117778 132010 145932
101916,117777 132011 145957
101917,117601 132012 145958
101918,117862 132013 145959
101919,117600 132014 145960
101920,117581 132015 145986
101921,117408 129108 132016 136120 145985 157348
101922,117409 132017 145984
101923,117410 132018 145983
101924,117411 132019 145982
101925,117412 132020 145981
101926,117413 132021 145980
101927,117415 132022 145979
101928,117422 132023 145978
101929,117416 132024 145977
101930,117417 132026 145976
101931,117788 132000 145942
101932,117418 132055 145975
101933,117789 132025 145943
101934,117791 132054 145945
101935,117746 132030 145324
101936,117745 132031 145323
101937,117744 132032 145322
101938,117743 132033 145321
101939,117742 132034 145320
101940,117765 132035 145319
101941,117775 132036 145318
101942,117800 132037 145317
101943,117776 132038 145316
101944,117794 132039 145315
101945,117795 132040 145401
101946,117796 132041 145637
101947,117797 132042 145871
101948,117798 132043 145638
101949,117799 132044 145956
101950,117801 132045 145955
101951,117808 132046 145954
101952,117802 132047 145953
101953,117803 120499 132048 145952
101954,117804 132049 145951
101955,117805 132050 145950
101956,117806 132051 145949
101957,117807 132052 145948
101958,117793 132053 145947
101959,117792 132028 145946
101960,117790 132027 145944
101961,117419 132056 145987
101962,117420 132057 145974
101963,117421 132087 145972
101964,117452 132059 145883
101965,117453 132060 145882
101966,117454 132061 145881
101967,117455 132062 145880
101968,117456 132063 145879
101969,117442 132064 145878
101970,117441 132065 145877
101971,117440 132066 145876
101972,117439 132067 145875
101973,117438 127838 132068 145874
101974,117437 132069 145899
101975,117436 132070 145901
101976,117435 132071 145928
101977,117434 132072 145902
101978,117433 132073 145927
101979,117432 132074 145926
101980,117431 132075 145925
101981,117430 132076 145924
101982,117429 132077 145923
101983,117428 132078 145922
101984,117427 132079 145921
101985,117426 132080 145920
101986,117390 132081 145919
101987,117423 132082 145918
101988,117389 132173 145917
101989,117451 132058 145884
101990,117457 132083 145885
101991,117450 120185 132084 138173 145886 153221
101992,117448 132085 145887
101993,117407 132088 145971
101994,117406 132089 145970
101995,117405 132090 145969
101996,117404 132091 145968
101997,117403 132092 145967
101998,117402 132093 145966
101999,117401 132094 145965
102000,117400 132095 145964
102001,117399 132096 145963
102002,117398 132097 145962
102003,117397 132098 145961
102004,117396 132100 145931
102005,117747 132029 145325
102006,117395 132113 145930
102007,117393 132102 145900
102008,117392 132103 145898
102009,117391 132104 145897
102010,117414 132105 145896
102011,117424 132106 145895
102012,117449 132107 145894
102013,117425 132108 145893
102014,117443 132109 145892
102015,117444 132110 145891
102016,117445 132111 145890
102017,117446 132112 145889
102018,117447 132086 145888
102019,117394 132101 145929
102020,117748 132099 145326
102021,117749 132114 145328
102022,117750 132115 145341
102023,117838 132118 145353
102024,117839 118068 132119 133081 145352 148210
102025,117840 132120 145351
102026,117841 132121 145350
102027,117842 132122 145349
102028,117828 132123 145348
102029,117827 132124 145347
102030,117826 132125 145346
102031,117825 132126 145345
102032,117824 132127 145370
102033,117823 132128 145371
102034,117822 132129 145372
102035,117821 132130 145373
102036,117820 132131 145399
102037,117819 132132 145398
102038,117818 132133 145397
102039,117817 132134 145396
102040,117816 132135 145395
102041,117815 132136 145394
102042,117814 132137 145393
102043,117813 132138 145392
102044,117812 132139 145391
102045,117835 132140 145390
102046,117844 132141 145389
102047,117845 132158 145388
102048,117837 132117 145354
102049,117843 132142 145355
102050,117836 132143 145356
102051,117834 132144 145357
102052,117653 132147 145207
102053,117652 132148 145206
102054,117651 132149 145205
102055,117650 132150 145204
102056,117649 132151 145203
102057,117648 132152 145202
102058,117647 132153 145201
102059,117646 132154 145200
102060,117645 132155 135372 145199
102061,117644 132156 145198
102062,117643 132157 145268
102063,117642 132159 145283
102064,117846 132174 145400
102065,117641 132172 145284
102066,117639 132161 133609 145369
102067,117638 132162 145368
102068,117637 132163 145367
102069,117669 132164 145366
102070,117739 132165 145365
102071,117740 132166 145364
102072,117741 132167 145363
102073,117829 132168 145362
102074,116079 117830 132169 141858 145361 151735
102075,117831 132170 145360
102076,117832 132171 145359
102077,117833 132145 145358
102078,117640 132160 145285
102079,117353 132233 145916
102080,117865 132217 145387
102081,117867 132205 145384
102082,117810 132177 145294
102083,117809 132178 145293
102084,117774 132179 145292
102085,117759 132180 145291
102086,117760 132181 145290
102087,117761 132182 145289
102088,117762 132183 145288
102089,117763 132184 145287
102090,117764 132185 145286
102091,117766 132186 145311
102092,117773 132187 145312
102093,117767 120643 132188 140370 140793 145313 155418 155841
102094,117768 132189 145314
102095,117769 132190 145340
102096,117770 132191 145339
102097,117771 132192 145338
102098,117772 132193 145337
102099,117758 132194 145336
102100,117757 132195 145335
102101,117756 132196 145334
102102,117755 132197 145333
102103,117754 132198 145332
102104,117753 132199 145331
102105,117752 132200 145330
102106,117751 132116 145329
102107,117811 132176 145295
102108,117860 132201 145296
102109,117859 132202 145297
102110,117858 132203 134467 145298
102111,117868 132206 145383
102112,117869 132207 145382
102113,117870 132208 145381
102114,117872 132209 145380
102115,117879 132210 145379
102116,117873 132211 145378
102117,117874 132212 145377
102118,117875 132213 145376
102119,117876 132214 145375
102120,117877 132215 145374
102121,117878 132216 145344
102122,117864 132218 145386
102123,117866 132175 145385
102124,117871 132231 145343
102125,117853 132220 145310
102126,117847 132221 145309
102127,117848 132222 145308
102128,117849 132223 145307
102129,117850 132224 145306
102130,117851 132225 145305
102131,117852 132226 145304
102132,117854 132227 145303
102133,117861 132228 145302
102134,117855 132229 145301
102135,117856 132230 145300
102136,117857 132204 145299
102137,117863 132219 145327
102138,117667 132146 145208
102139,117338 132408 145915
102140,117340 132381 145913
102141,117487 132236 145706
102142,117488 132237 145705
102143,117489 132238 145704
102144,117490 132239 145703
102145,117491 132240 145702
102146,117477 132241 145701
102147,117476 132242 145700
102148,117475 132243 145699
102149,117474 132244 145698
102150,117473 132245 145697
102151,117472 132246 145722
102152,117471 132247 145723
102153,117470 132248 145724
102154,117469 132249 145725
102155,117468 132250 145751
102156,117467 132251 145750
102157,117466 132252 145749
102158,117465 132253 145748
102159,117464 132254 145747
102160,117463 132255 145746
102161,117462 132256 145745
102162,117461 132257 145744
102163,117484 132258 145743
102164,117494 132259 145742
102165,117519 132261 145741
102166,117486 132235 145707
102167,117495 132290 145740
102168,117492 132260 145708
102169,117483 132289 145710
102170,117582 123557 132265 146029
102171,117572 132266 146028
102172,117566 132267 146027
102173,117567 132268 146026
102174,117568 132269 146025
102175,117569 132270 146024
102176,117570 132271 146023
102177,117571 132272 146022
102178,117573 121277 132273 139821 146021 154869
102179,117580 132274 146020
102180,117574 132275 145873
102181,117575 132276 146047
102182,117576 132277 145872
102183,117577 132278 145812
102184,117578 122971 132279 138013 145721 153061
102185,117579 132280 145720
102186,117530 132281 145719
102187,117529 132282 145718
102188,117528 132283 145717
102189,117493 132284 145716
102190,117478 132285 145715
102191,117479 132286 145714
102192,117480 132287 145713
102193,117481 132288 145712
102194,117482 132263 145711
102195,117485 132262 145709
102196,117513 132291 145752
102197,117514 129261 132292 145739
102198,117515 132322 145737
102199,117881 132294 145648
102200,117882 132295 145647
102201,118251 132296 145646
102202,118252 132297 145645
102203,118253 132298 145644
102204,118254 132299 145643
102205,118255 132300 145642
102206,118256 132301 145641
102207,118258 132302 145640
102208,118265 132303 145639
102209,118259 132304 145664
102210,118260 132305 145666
102211,118261 132306 145693
102212,118262 132307 145667
102213,118263 132308 145692
102214,118264 132309 145691
102215,118250 132310 145690
102216,118249 132311 145689
102217,118248 132312 145688
102218,118247 132313 145687
102219,118246 132314 145686
102220,118245 132315 145685
102221,118244 132316 145684
102222,118243 132317 145683
102223,118242 132820 145682
102224,117880 132293 145649
102225,117599 132318 145650
102226,117496 132319 145651
102227,117497 132320 145652
102228,117516 132323 145736
102229,117517 132324 145735
102230,117518 132325 145734
102231,117520 132326 145733
102232,117527 132327 145732
102233,117521 132328 145731
102234,117522 132329 145730
102235,117523 132330 145729
102236,117524 132331 145728
102237,117525 132332 145727
102238,117526 132333 145726
102239,117512 132335 145696
102240,117590 132264 146030
102241,117511 132348 145695
102242,117509 132337 145665
102243,117508 126153 132338 145663
102244,117507 132339 145662
102245,117506 132340 145661
102246,117505 132341 145660
102247,117504 132342 145659
102248,117503 132343 145658
102249,117502 132344 145657
102250,117501 132345 145656
102251,117500 132346 145655
102252,117499 132347 145654
102253,117498 132321 145653
102254,117510 132336 145694
102255,117583 132334 146031
102256,117597 132349 146033
102257,117596 132350 146046
102258,117379 132353 146058
102259,117355 132354 146057
102260,117373 132355 146056
102261,117374 132356 146055
102262,117375 132357 146054
102263,117376 132358 146053
102264,117377 132359 146052
102265,117378 132360 146051
102266,117380 132361 146050
102267,117387 132362 146075
102268,117381 132363 146076
102269,117382 132364 146077
102270,117383 132365 146078
102271,117384 132366 146104
102272,117385 132367 146103
102273,117386 132368 146102
102274,117372 132369 146101
102275,117371 132370 146100
102276,117370 132371 146099
102277,117369 132372 146098
102278,117368 132373 146097
102279,117367 132374 146096
102280,117366 132375 146095
102281,117365 132376 146094
102282,117364 132393 146093
102283,117354 132352 146059
102284,117344 132377 146060
102285,117321 132378 146061
102286,117322 132379 146062
102287,117341 132382 145912
102288,117342 132383 145911
102289,117343 132384 145910
102290,117345 132385 145909
102291,117352 132386 145908
102292,117346 132387 145907
102293,117347 132388 145906
102294,117348 132389 145905
102295,117349 132390 145904
102296,117350 132391 145903
102297,117351 132392 145973
102298,117337 132394 145988
102299,117363 132409 146105
102300,117336 132407 145989
102301,117334 132396 146074
102302,117333 132397 146073
102303,117332 132398 146072
102304,117331 132399 146071
102305,117330 132400 146070
102306,117329 132401 146069
102307,117328 132402 146068
102308,117327 132403 146067
102309,117326 132404 146066
102310,117325 132405 146065
102311,117324 132406 146064
102312,117323 132380 146063
102313,117335 132395 145990
102314,117339 132234 145914
102315,117362 132452 146092
102316,117360 132440 146089
102317,117539 132412 145999
102318,117538 132413 145998
102319,117537 132414 145997
102320,117536 132415 145996
102321,117535 132416 145995
102322,117534 132417 145994
102323,117533 132418 145993
102324,117532 132419 145992
102325,117531 132420 145991
102326,117554 132421 146016
102327,117563 132422 146017
102328,117564 132423 146018
102329,117565 132424 146019
102330,117584 132425 146045
102331,117585 132426 146044
102332,117586 132427 146043
102333,117587 132428 146042
102334,117588 132429 146041
102335,117589 132430 146040
102336,117591 132431 146039
102337,117598 132432 146038
102338,117592 132433 146037
102339,117593 132434 146036
102340,117594 132435 146035
102341,117595 132351 146034
102342,117540 132411 146000
102343,117541 132436 146001
102344,117542 132437 146002
102345,117543 132438 146003
102346,117359 132441 146088
102347,117358 132442 146087
102348,117357 132443 146086
102349,117356 132444 146085
102350,117388 132445 146084
102351,117458 132446 146083
102352,117459 132447 146082
102353,117460 132448 146081
102354,117548 132449 146080
102355,117549 132450 146079
102356,117550 132451 146049
102357,117551 132453 146091
102358,117361 132410 146090
102359,117552 132466 146048
102360,117555 132455 146015
102361,117562 124899 132456 135902 146014 156954
102362,117556 132457 146013
102363,117557 132458 146012
102364,117558 132459 146011
102365,117559 132460 146010
102366,117560 132461 146009
102367,117561 132462 146008
102368,117547 132463 146007
102369,117546 132464 146006
102370,117545 132465 146005
102371,117544 132439 146004
102372,117553 132454 146032
102373,118241 132939 145681
102374,117666 132232 145209
102375,117664 132468 145211
102376,119040 132472 145471
102377,119034 132473 145470
102378,119035 132474 145469
102379,117993 119036 132475 133876 145468 148357
102380,119037 132476 145467
102381,119038 132477 145466
102382,119039 132478 145465
102383,119025 132479 145464
102384,119024 132480 145463
102385,119023 124395 131424 132481 145462 160179
102386,119022 132482 145487
102387,119021 132483 145488
102388,119020 132484 145489
102389,119019 132485 145490
102390,119018 132486 145516
102391,119017 132487 145515
102392,119016 132488 145514
102393,119015 132489 145513
102394,119014 132490 145512
102395,119013 132491 145511
102396,119012 132492 145510
102397,119011 132493 145509
102398,119010 132494 145508
102399,119009 132496 145507
102400,119032 132525 145506
102401,119033 132471 145472
102402,119042 132526 145505
102403,119031 132470 145473
102404,119029 132497 145475
102405,119144 132501 146734
102406,119130 132502 146733
102407,119129 132503 146732
102408,119128 132504 146731
102409,119127 132505 146730
102410,119126 132506 146729
102411,119125 132507 146728
102412,119124 132508 133422 146727 148308
102413,119123 132509 146726
102414,119122 132510 146725
102415,119121 132511 146108
102416,119120 132512 146107 154242
102417,119119 132513 146106
102418,119118 132514 145636
102419,119117 132515 145486
102420,119116 132516 145485
102421,119115 132517 145484
102422,119114 132518 145483
102423,119078 132519 145482
102424,119111 132520 145481
102425,119077 132521 145480
102426,119041 132522 145479
102427,119026 132523 145478
102428,119027 132498 145477
102429,119028 132524 145476
102430,119030 132495 145474
102431,119067 132527 145517
102432,119043 132557 145504
102433,119061 132558 145502
102434,119076 132530 145413
102435,119146 132531 145412
102436,119147 128333 132532 145411
102437,119148 132533 145410
102438,119236 132534 145409
102439,119237 132535 145408
102440,119238 132536 145407
102441,119239 132537 145406
102442,119240 132538 145405
102443,119241 132539 145404
102444,119243 132540 145429
102445,119250 132541 145431
102446,119244 132542 145458
102447,119245 132543 145432
102448,119246 132544 145457
102449,119247 132545 145456
102450,119248 132546 145455
102451,119249 132547 145454
102452,119235 132548 145453
102453,119234 132549 145452
102454,119233 132550 145451
102455,119232 132551 145450
102456,119231 132552 145449
102457,119230 132643 145448
102458,119229 132702 145447
102459,119044 132529 145414
102460,119045 132528 145415
102461,119046 132553 145416
102462,119047 132554 145417
102463,119062 132559 145501
102464,119063 132560 145500
102465,119064 132561 145499
102466,119065 132562 145498
102467,119066 132563 145497
102468,119068 132564 145496
102469,119075 132565 145495
102470,119069 132566 145494
102471,119070 132567 145493
102472,119071 132568 145492
102473,119072 132570 145491
102474,119073 132583 145461
102475,119143 132500 146735
102476,119074 132571 145460
102477,119059 132573 145430
102478,119058 132574 145428
102479,119057 132575 145427
102480,119056 132576 145426
102481,119055 132577 145425
102482,119054 132578 145424
102483,119053 132579 145423
102484,119052 123298 132580 145422 153509
102485,119051 132581 145421
102486,119050 132582 145420
102487,119049 132556 145419
102488,119048 132555 145418
102489,119060 132572 145459
102490,119142 132499 146736
102491,119141 132569 146738
102492,119140 132584 146751
102493,119431 132589 146763
102494,119454 132590 146762
102495,119464 132591 146761
102496,119489 123037 132592 137738 146760 152786
102497,119465 132593 146759
102498,119483 132594 146758
102499,119484 132595 146757
102500,119485 132596 146756
102501,119486 132597 146755
102502,119487 132598 146780
102503,119488 132599 146781
102504,119490 132600 146782
102505,119497 123367 132601 137954 146783 153002
102506,119491 132602 146809
102507,119492 132603 146808
102508,119493 132604 146807
102509,119494 132605 146806
102510,119495 132606 146805
102511,119496 132607 146804
102512,119482 132608 146803
102513,119481 132609 146802
102514,119480 132610 146801
102515,119479 132611 146800
102516,119478 132628 146799
102517,119477 132644 146798
102518,119432 132588 146764
102519,119433 132587 146765
102520,119434 132612 146766
102521,119435 132613 146767
102522,119448 132618 146617
102523,119449 132619 146616
102524,119450 132620 146615
102525,119451 132621 146614
102526,119452 132622 146613
102527,119453 132623 146612
102528,119455 132624 146611
102529,119462 132625 146610
102530,119456 132626 146609
102531,119457 132627 146608
102532,119458 132629 146678
102533,119459 132642 144153 146693
102534,119476 132687 146810
102535,119460 132630 146694
102536,119447 132632 146779
102537,119446 132633 146778
102538,119445 132634 146777
102539,119444 132635 146776
102540,119443 132636 146775
102541,119442 132637 146774
102542,119441 132638 146773
102543,119440 132639 146772
102544,119439 132640 146771
102545,119438 132641 146770
102546,119437 132615 146769
102547,119436 132614 146768
102548,119461 132631 146695
102549,119228 132703 145446
102550,119475 132645 146797
102551,119473 132676 146794
102552,119090 132648 146704
102553,119089 132649 146703
102554,119088 122695 132650 144163 146702 149358
102555,119087 132651 146701
102556,119086 132652 146700
102557,119085 132653 146699
102558,119084 132654 146698
102559,119083 132655 146697
102560,119082 132656 146696
102561,119081 132657 146721
102562,119080 132658 146722
102563,119079 132659 146723
102564,119102 132660 146724
102565,115773 119112 132661 142855 146750 151428
102566,119137 132662 146749
102567,119113 132663 146748
102568,119131 132664 146747
102569,119132 132665 146746
102570,119133 132666 146745
102571,119134 132667 146744
102572,119135 132668 146743
102573,119136 132669 146742
102574,119138 132670 146741
102575,119145 132586 146740
102576,119139 132585 146739
102577,119091 132647 146705
102578,119092 132646 146706
102579,119093 132671 146707
102580,119094 132672 146708
102581,119472 132677 146793
102582,119471 132678 146792
102583,119470 132679 146791
102584,119469 132680 146790
102585,119468 132681 146789
102586,119467 132682 146788
102587,119466 132683 146787
102588,119289 132684 146786
102589,119288 132685 146785
102590,119287 132686 146784
102591,119269 132688 146754
102592,119096 132701 146796
102593,119474 132675 146795
102594,119097 132689 146753
102595,119099 132691 146720
102596,119100 132692 146719
102597,119101 132693 146718
102598,119103 132694 146717 151230
102599,119110 132695 146716
102600,119104 132696 146715
102601,119105 132697 146714
102602,119106 132698 146713
102603,119107 132699 146712
102604,119108 132700 146711
102605,119109 132674 146710
102606,119095 132673 146709
102607,119098 132690 146737
102608,117665 132467 145210
102609,119227 132704 145445
102610,119225 132853 145443
102611,117695 132706 145236
102612,117705 132707 145235
102613,117730 132708 145234
102614,117706 132709 145233
102615,117724 132710 145232
102616,117725 132711 145231
102617,117726 132712 145230
102618,117727 132713 145229
102619,117728 132714 145228
102620,117729 132715 145227
102621,117731 132716 145252
102622,117738 129994 132717 137006 145253 157529
102623,117732 126789 132718 145254 159000
102624,117733 132719 145255
102625,117734 132720 145281
102626,117735 132721 145280
102627,117736 132722 145279
102628,117737 132723 145278
102629,117723 132724 145277
102630,117722 132725 145276
102631,117721 132726 145275
102632,117720 132727 145274
102633,117719 132728 145273
102634,117718 132729 145272
102635,117717 132746 145271
102636,117672 132705 145237
102637,117716 132762 145270
102638,117673 132730 145238
102639,117675 132732 145240
102640,117691 132736 145559
102641,117692 132737 145558
102642,117693 132738 145557
102643,117694 132739 145556
102644,117696 132740 145555
102645,117703 132741 145554
102646,117697 132742 145553
102647,117698 132743 145552
102648,117699 132744 145551
102649,117700 132745 145550
102650,117701 132747 145403
102651,117702 132760 145577
102652,117688 132748 145402
102653,117687 132749 145342
102654,117686 132750 145251
102655,117685 132751 145250
102656,117684 132752 145249
102657,117683 132753 145248
102658,117682 132754 145247
102659,117681 132755 145246
102660,117680 132756 145245
102661,117679 132757 145244
102662,117678 132758 145243
102663,117677 132759 145242
102664,117676 132733 145241
102665,117674 132731 145239
102666,117715 132805 145282
102667,117714 132763 145269
102668,117713 132793 145267
102669,117612 132765 145178
102670,117611 132766 145177
102671,117610 132767 145176
102672,117609 118086 132768 133072 145175 148219
102673,117608 132769 145174
102674,117607 132770 145173
102675,117606 132771 145172
102676,117605 132772 145171
102677,117604 132773 145170
102678,117603 132774 145169
102679,117602 132775 145194
102680,117625 132776 145196
102681,117635 132777 145223
102682,117660 132778 145197
102683,117636 132779 145222
102684,117654 132780 145221
102685,117655 132781 145220
102686,117656 132782 145219
102687,117657 132783 145218
102688,117658 132784 145217
102689,117659 121683 132785 139945 145216 154993
102690,117661 132786 145215
102691,117668 132787 145214
102692,117662 132788 145213
102693,117663 132469 145212
102694,117613 132764 145179
102695,117614 132789 145180
102696,117615 132790 145181
102697,117616 132791 145182
102698,115558 117712 132794 142258 145266 151085
102699,117711 132795 145265
102700,117710 132796 145264
102701,117709 132797 145263
102702,117708 132798 145262
102703,117707 132799 145261
102704,117671 132800 145260
102705,117704 132801 145259
102706,117670 130839 132802 145258 153948 157206
102707,117634 132803 145257
102708,117619 132804 145256
102709,117620 132806 145226
102710,117690 132735 145560
102711,117621 132819 145225
102712,117623 132808 145195
102713,117624 132809 145193
102714,117626 132810 145192
