featureType,xCoordinate,yCoordinate
1, 7614.3,  100.3
1, 4279.5, 6876.5
1, 3086.2, 2770.3
1, 1368.6, 2182.4
1, 7235.1, 4727.3
1, 1506.2, 3978.8
1, 8630.8, 2105.5
1,  402.4, 9421.3
1, 8393.0, 2495.0
1, 2132.0, 5591.8
1, 8397.4, 2490.0
1, 8340.5, 7746.7
1,  480.3, 8920.5
1, 7966.6, 4836.4
1, 7048.2,  872.0
1, 9548.7, 3123.5
1, 3949.5, 2576.4
1,  801.2, 9682.9
1, 2748.0, 8861.1
1, 1552.2, 5058.3
1, 5398.5, 4346.1
1, 3164.7, 6542.7
1, 6016.7, 8692.0
1, 5077.5, 6970.9
1, 7977.3, 3384.2
1, 5080.2, 5876.6
1, 8424.9, 3975.3
1, 8248.7, 2468.4
1, 2434.8, 8685.9
1, 8552.6, 4333.0
1, 4215.8, 7663.6
1, 5243.0, 2427.6
1, 1944.2, 1859.7
1, 2902.4, 3035.3
1,  137.6, 9673.5
1, 6631.2,  407.5
1, 2017.3,  105.7
1, 1794.8, 6447.4
1, 4460.0, 8918.0
1, 1957.9, 6174.3
1,  440.8, 5098.3
1,  625.5, 2846.4
1,  872.5, 9457.8
1, 3265.9, 5748.5
1,  132.9, 9673.3
1, 9262.8, 3090.2
1, 1942.8, 1862.1
1, 4123.8, 4444.2
1, 6526.8, 2451.9
1, 5012.2, 8963.8
1, 3133.6, 3023.8
1, 7267.7, 3368.6
1, 2979.2, 7593.4
1, 9133.7, 9316.4
1, 5714.7, 9662.4
1, 7659.4,  512.7
1, 8314.1, 3308.5
1, 1876.5, 6591.9
1,  458.8, 9198.9
1, 5022.3, 7070.3
1, 1156.5, 8043.1
1, 6880.6, 9730.0
1, 9550.9, 9637.2
1, 2588.9, 2668.4
1, 9453.9, 7739.3
1, 4330.5,  968.5
1, 6941.8,  685.2
1, 3506.3,  745.3
1, 3263.5, 2241.9
1,  110.0, 4935.7
1, 9890.3, 7819.9
1, 8724.5, 4441.2
1, 7615.5,  102.7
1,  805.3, 9685.1
1,  387.4, 4568.0
1, 7918.0, 4644.1
1, 5251.4, 7149.0
1, 8180.4, 4341.2
1, 4761.4, 4621.7
1, 2996.3, 5619.8
1, 7710.4, 7762.6
1, 1749.6, 2711.7
1, 1117.4, 2173.4
1, 4158.6, 9924.9
1, 7977.1,  318.0
1, 2408.6, 3888.0
1, 7146.6, 5586.5
1, 1203.9,  764.0
1, 2853.9, 9914.5
1,  928.7, 1952.1
1,  620.1, 7448.6
1, 7968.0, 4832.0
1, 4864.0, 6166.8
1,  255.1, 1888.8
1, 7720.5, 6472.1
1, 1007.3, 6109.3
1, 1642.6, 8014.2
1, 1537.0, 7747.8
1, 3474.4, 9892.3
1, 5889.2, 8529.9
1, 5905.8, 5670.4
1, 6883.3, 6604.4
1,  812.1, 1721.5
1, 3042.0, 4326.2
1, 8664.7,  120.2
1, 4263.3, 6684.5
1, 6946.4,  681.2
1, 6926.0, 7381.1
1, 3819.4, 6213.4
1, 4606.1, 8028.6
1,  404.6, 4594.8
1, 8187.5, 1125.9
1, 8704.9,  593.4
1, 2031.1, 8986.9
1, 5203.9, 1850.6
1, 7129.3, 3669.7
1,  147.0, 4341.3
1, 1238.1, 6507.4
1, 1390.0,  675.1
1, 1524.0, 6622.6
1, 6533.9, 5613.7
1, 1408.3, 3326.0
1, 7458.9, 9760.8
1, 2065.1, 1308.4
1,  922.8, 4318.2
1, 3670.0,  960.4
1, 8618.7, 2108.3
1, 3871.3, 9868.7
1,  333.1, 4527.0
1, 1637.3, 4270.7
1, 6534.8, 5612.1
1, 3373.2, 4053.4
1, 3292.7, 8720.1
1, 5304.4, 5603.1
1, 7865.2, 5223.3
1, 9006.7, 9178.2
1, 3355.3, 6104.9
1, 3678.0, 4316.9
1, 9727.6, 7046.7
1, 1394.4, 1997.0
1, 3398.1, 2989.7
1, 6458.5, 4661.5
1, 7429.8, 6791.5
1, 4264.4, 6684.2
1, 6639.2,  400.6
1, 4956.0,  681.9
1, 9540.0, 3128.4
1, 6288.4, 6229.4
1,  867.6, 9453.3
1, 9849.0, 4748.4
1, 8143.8, 9150.5
1, 5057.4, 5210.7
1, 6546.4, 9322.6
1, 7267.7, 5628.1
1, 3463.6, 7220.1
1, 2826.2, 9111.1
1, 1747.9, 2039.1
1, 8623.5, 2103.8
1, 3997.1, 8261.8
1, 9007.1, 9173.8
1, 6344.2, 5157.4
1, 4602.9, 7836.8
1, 1008.4, 6101.6
1,   64.2, 6535.9
1, 7667.4,  514.4
1, 9182.4, 5908.7
1, 1368.6, 5241.5
1, 4379.1, 8556.3
1, 4888.3, 9697.5
1, 9664.1, 6742.0
1, 6720.1, 4402.2
1,  765.6, 9955.1
1, 5280.8,  286.6
1,  971.0, 1846.2
1, 1473.9, 9907.0
1, 5899.2,   24.9
1, 4253.0,  685.5
1, 4893.1, 9693.0
1, 4185.3, 9754.0
1, 1159.9, 6032.2
1, 5940.1, 2431.9
1, 6567.0, 6021.8
1,  949.5, 7000.1
1, 1651.2, 8021.3
1, 7810.8, 8740.3
1, 6978.6, 4153.1
1,  500.4, 5214.3
1, 7961.8, 4837.6
1, 8292.3, 8410.0
1, 4413.5, 3265.3
1, 6916.3, 9195.6
1, 6886.9, 9726.8
1, 4201.7, 8180.3
1, 4569.8, 6048.4
1, 3125.4, 4316.0
1, 8093.7, 6471.1
1, 7692.7, 9167.4
1, 6512.4, 4316.9
1, 2577.4, 3543.0
1, 7354.7, 5818.9
1, 5711.2, 9663.7
1, 2240.6, 7133.5
1, 3941.5, 6285.7
1, 1544.1, 3898.6
1, 8696.9, 7874.2
1, 9164.8, 4745.8
1, 1076.9, 3175.1
1, 3088.0, 2776.1
1, 1936.8, 1577.6
1, 8948.8, 6765.0
1,  700.3, 9114.6
1, 8346.3, 6053.4
1, 6812.0, 2225.5
1, 4301.5, 1222.2
1, 1031.3, 1866.3
1, 5075.1, 9566.5
1, 8919.0, 6482.2
1, 6633.6,  411.1
1, 3230.1, 7957.1
1, 7747.7, 2185.4
1, 8615.4, 7445.4
1, 8720.1, 5291.0
1, 8723.9, 4568.3
1, 8172.9, 7246.8
1, 1608.9, 8866.8
1, 8617.3, 7447.8
1,  268.7, 7715.7
1, 4209.2, 8186.1
1, 8588.0, 7698.8
1, 2589.1, 6381.8
1, 1944.7, 1863.3
1,  849.6, 9413.4
1, 2954.6, 7360.5
1,   37.8, 7019.0
1, 2292.6, 9477.7
1, 5708.4, 9289.3
1, 8562.9, 4022.6
1, 3367.5, 5723.4
1, 7005.5,  246.2
1, 1579.8, 7659.5
1, 6309.3, 4923.2
1, 8613.6, 9816.5
1, 9507.9, 9319.4
1, 2585.6, 2664.3
1, 3385.2, 6016.8
1, 4303.6, 5176.6
1,  175.3, 5621.5
1, 4967.9, 4338.7
1, 1361.2, 5247.4
1, 9978.3, 6305.8
1,  620.7, 2849.8
1, 4571.0, 6054.2
1, 9237.0, 2059.4
1, 4138.9, 6357.4
1, 6870.9, 8253.6
1, 3642.0, 8442.7
1, 2583.0, 6389.2
1, 1363.6, 5248.6
1, 9680.8, 3973.0
1, 2970.6, 7596.6
1, 6315.5, 9307.7
1, 3640.6, 8443.2
1, 6981.6, 4156.5
1, 6549.5, 9320.7
1, 8342.9, 7747.2
1, 9227.4, 5482.6
1, 3183.7, 1882.2
1, 5857.6, 2949.5
1, 4608.8, 4021.7
1, 5747.7, 8905.9
1, 8894.9, 5106.9
1, 8837.4, 9523.3
1, 1324.6, 1235.2
1, 1745.5, 5098.6
1, 7587.5, 8892.2
1, 8322.5, 7946.0
1, 7342.8, 3689.3
1, 9010.3, 9176.2
1, 1888.2, 1619.6
1, 2992.6, 8749.2
1, 3372.1, 5728.1
1,  286.3, 8077.9
1, 4490.2, 3335.4
1, 8574.9, 3971.8
1, 7465.0, 3601.4
1, 1328.2, 7203.7
1, 1115.7, 2173.6
1, 8892.7, 5748.3
1, 2746.2, 2825.4
1, 4399.1, 2328.7
1, 1209.0,  764.6
1,   98.1, 4937.5
1, 9156.6, 1403.9
1, 3727.2, 5588.9
1, 7980.8, 6926.9
1, 7288.7,  135.8
1, 4877.7, 7679.9
1, 7357.1, 5814.6
1, 8198.1, 4954.4
1, 3763.9, 8923.8
1, 5166.0, 7572.2
1, 7925.9, 3444.9
1, 5344.7, 2024.8
1, 3247.8, 7547.7
1, 2900.6, 3036.6
1,  490.4, 5210.7
1, 1307.5, 4166.9
1, 2995.3, 5625.3
1, 2697.1, 7405.8
1, 2878.5, 4334.6
1, 7206.8, 4075.6
1, 9458.3, 7739.1
1, 8410.3, 7589.9
1, 6302.9, 3748.1
1, 5055.5, 5203.4
1, 3296.3, 8721.7
1,  196.6,  801.2
1, 3449.4, 2998.7
1,  333.0, 4524.1
1, 1167.7, 6037.4
1, 5377.1, 6807.9
1, 8665.1,  114.5
1, 8726.6, 4567.1
1, 9266.7, 3091.8
1, 3469.5, 9462.9
1, 7589.5,  346.9
1, 3667.1, 4833.2
1, 3081.5, 7579.7
1,  627.4, 2842.7
1, 8721.1, 4443.1
1, 1327.4, 7206.5
1, 3003.2, 4945.4
1, 8720.7, 4446.0
1, 3088.5, 7574.8
1, 2974.4, 7594.8
1,  482.5, 7661.6
1, 7705.0, 4486.0
1,  945.8, 6994.7
1, 5387.8,  795.5
1, 1368.3, 2188.0
1, 7913.1, 4644.9
1,  238.0, 7270.4
1, 6724.7, 4401.3
1, 1168.9, 6743.3
1, 3525.3, 6536.6
1,  871.0, 9458.3
1, 3942.0, 2577.1
1, 9053.0, 6741.6
1, 7959.9, 3436.2
1, 6935.0, 9951.6
1,  645.9, 8452.2
1, 9538.4, 9229.4
1, 1797.7, 6442.7
1, 8901.6, 9292.1
1, 4867.2, 6170.0
1, 3305.2, 7869.3
1, 3472.4, 9895.0
1, 9832.5, 1306.6
1, 8297.0, 8406.5
1, 9735.3,  999.2
1, 1852.1, 6369.0
1, 6518.2, 7283.4
1, 3284.2,  204.4
1, 7722.9, 6471.4
1, 3396.4, 3536.4
1,  131.4, 9671.9
1, 7849.6, 2909.1
1, 1304.7, 4164.2
1, 3784.1, 7462.5
1, 8271.5, 9314.8
1, 8144.9, 9158.2
1, 5196.9, 5976.7
1,  808.3, 9690.4
1, 2649.0,  377.3
1, 3472.8, 9896.7
1, 3951.2, 6069.2
1, 3758.8, 8929.3
1,  346.4, 2714.7
1, 6982.0, 3256.2
1,  702.4, 9114.4
1, 4134.5, 6354.6
1, 5013.9, 4473.8
1, 3566.8, 9518.2
1, 8854.2, 5743.6
1, 9665.6, 6743.4
1, 5348.7, 2027.5
1, 4289.4,  436.5
1, 8395.1, 2499.4
1, 7728.1, 9874.0
1, 6933.3, 9957.1
1, 9915.2, 4634.0
1, 2903.9, 7026.7
1,  343.1, 2716.1
1, 3466.6, 7333.0
1, 1659.5, 3901.0
1, 1887.5, 1625.9
1, 7818.0, 8736.0
1,  526.5, 5257.1
1, 3436.6, 5108.6
1, 2428.6, 8685.1
1, 3470.1, 4443.8
1, 2441.9, 7691.1
1, 9961.9, 4042.5
1, 8642.1, 6770.7
1, 2368.1, 4546.4
1, 8882.1, 2654.0
1, 6646.5, 6321.5
1, 4292.4, 6824.9
1, 2222.9, 8880.4
1, 3106.7, 2097.4
1, 3377.7, 4055.9
1, 6647.8, 6328.2
1, 9646.4, 4097.5
1, 3301.2, 7229.6
1, 3082.9,   44.4
1, 6925.1, 7379.3
1, 8007.8, 3311.3
1, 1744.0, 2039.0
1, 4601.1, 7831.4
1,  523.6, 7350.8
1, 6037.2, 4120.5
1,  107.1, 4928.2
1, 6442.1, 8366.8
1, 4281.8,  430.1
1, 2710.5, 9399.4
1,  408.8, 9421.4
1, 6051.9, 3954.2
1, 6069.3, 3397.0
1, 1202.0, 8199.4
1,  109.8, 7314.4
1, 6702.8, 7601.4
1, 7041.0,  879.3
1, 3106.2, 5638.5
1, 5379.0,  557.9
1, 8353.9, 9167.0
1, 2256.6,  598.7
1, 2899.6, 3039.6
1, 6505.3, 7428.9
1, 8351.4, 9162.5
1, 8320.4,   73.9
1, 4133.7, 6360.7
1, 8062.0, 1345.7
1, 3797.9, 3424.0
1, 6447.5, 8365.2
1, 5781.1, 8856.6
1, 2746.8, 4747.5
1, 7098.2, 4999.1
1, 2856.9, 9910.2
1, 3719.5, 8170.7
1,  904.2, 7132.5
1,  650.4, 9146.1
1, 6283.2, 5272.0
1, 4400.6,  875.5
1, 3400.0, 2979.9
1, 6069.0, 3394.0
1, 4987.7,  269.4
1, 3282.1,  200.8
1, 4748.1, 3900.1
1, 1265.8,  614.1
1, 3275.3, 9137.0
1, 8196.6, 5618.8
1,  846.6, 9413.3
1, 3724.7, 8752.4
1, 1544.2, 3891.1
1, 2850.8, 8218.5
1, 9737.7, 2653.9
1, 2247.0, 7139.5
1, 1166.1, 6743.8
1, 9971.1, 6308.3
1, 2242.9, 7137.5
1, 5619.4, 6299.9
1, 5242.7, 2425.9
1, 1527.5,  345.3
1,  231.8, 7278.2
1, 6708.1, 7608.3
1, 6574.8, 4967.3
1,  266.2, 7715.8
1, 1300.6, 4168.8
1,  763.7, 9952.2
1, 2494.3, 3385.8
1, 3446.9, 4912.4
1, 8413.1, 7833.6
1, 4570.9, 8482.6
1, 8245.4, 9765.7
1, 8840.9, 9526.6
1, 8891.9, 5101.4
1, 5275.6,  290.1
1, 4006.3, 9974.9
1, 1683.6, 5176.3
1, 8902.6,   11.5
1, 5900.4,   25.3
1, 9690.2, 3972.7
1, 2650.7,  373.0
1, 1881.7, 1626.2
1, 9229.3, 5479.5
1, 5224.5, 7538.2
1, 2848.0, 9910.5
1,  478.4, 1641.8
1, 2020.1,  104.1
1, 4486.2, 3330.3
1, 1553.6, 5055.4
1,  199.4, 9953.0
1, 2463.5,  101.3
1, 5657.1, 1616.5
1, 8713.8, 4932.4
1, 9006.8, 4989.5
1, 1005.2, 3588.0
1, 1899.5, 1921.2
1, 9660.4, 6742.7
1, 4611.0, 7832.0
1,  332.5, 4772.5
1, 1031.4, 4077.9
1, 7081.2, 1723.9
1, 1367.5, 2183.3
1, 6705.7, 7610.0
1, 3948.3, 2577.2
1,  975.0, 1846.3
1, 9807.5,  884.0
1,  262.9, 7710.7
1, 1361.9, 2178.1
1, 4138.7, 6355.3
1, 5095.6, 8008.1
1, 2070.4, 1301.1
1, 1205.2, 6620.4
1, 3042.7, 3919.7
1, 4840.5, 4227.5
1, 4749.7, 9663.1
1, 8689.1, 5116.7
1, 4282.1,  435.9
1, 9922.1, 9535.1
1, 7700.8, 7768.2
1, 1527.9,  345.9
1,  153.2, 6615.9
1,  478.6, 1631.6
1, 4872.7, 7670.5
1, 9553.2,  726.2
1, 1347.8, 2991.3
1, 3155.5, 6472.5
1, 1311.8, 4166.4
1, 5197.9, 5972.9
1, 1322.3, 1234.8
1, 4238.5, 3414.8
1, 2651.7, 6056.6
1, 1079.0, 3176.0
1, 1526.3, 6622.4
1, 6933.9, 9956.3
1,  524.0, 6351.1
1, 1044.2, 2500.3
1,  815.5, 1723.5
1, 6064.1, 3390.0
1, 1364.9, 5243.6
1, 2656.6, 6051.4
1, 4098.6, 2175.5
1, 1826.7, 4301.5
1, 6511.2, 7278.3
1, 6915.4, 9201.1
1, 6694.3, 3565.6
1, 7697.2, 9162.3
1, 7721.4, 6469.9
1, 3073.0, 8101.3
1, 4604.8, 3012.6
1,  705.6, 9118.9
1, 1474.0, 9906.2
1, 2106.3, 9899.8
1, 3386.5, 6011.2
1, 4030.9, 1828.4
1, 3420.9, 9832.9
1, 5474.3, 6692.3
1, 1088.4, 9035.9
1, 3560.3, 9511.8
1, 9999.6,  956.3
1, 8225.5, 6982.5
1,  284.6, 8076.5
1, 3463.4, 7227.4
1, 9271.3, 3798.8
1, 8209.9, 1385.6
1, 5942.8, 2433.4
1, 1069.6, 3611.7
1, 2553.5, 9728.6
1, 5085.8, 5873.1
1, 1190.7, 3042.7
1,  872.2, 9457.8
1, 4743.8, 9665.8
1, 9980.1, 1417.5
1, 4958.6,  685.7
1, 2030.4, 8271.9
1, 1950.1, 1861.9
1, 6246.5, 6344.4
1, 2423.0, 7151.4
1, 8643.5, 7365.2
1,  444.7, 1587.1
1, 8512.5, 4391.9
1, 8898.2, 5105.0
1, 7356.2, 5812.2
1, 3611.6, 5702.4
1, 4617.7, 4023.6
1, 3724.7, 8759.2
1, 8829.4,  725.6
1, 5646.7,  539.7
1,  904.5, 7138.7
1, 2070.7, 3669.8
1, 7726.5, 9876.0
1, 4609.9, 7029.2
1, 9472.6, 8766.8
1, 1265.5, 4233.2
1, 7146.7, 5587.4
1, 2272.9, 7917.6
1, 4478.7, 6109.9
1, 5884.5, 8536.5
1, 7038.5, 2730.4
1, 2025.4, 7781.8
1, 5649.1, 1514.7
1, 7699.3, 9168.3
1, 9816.5,  496.5
1, 7844.0, 2908.0
1, 5373.9, 6810.5
1, 6960.8, 9183.3
1, 4304.6, 8699.2
1, 1609.8, 8869.6
1,  950.2, 3313.0
1, 2662.2, 8037.3
1, 5478.8, 5047.6
1, 6893.5, 5644.9
1,  941.8, 3317.1
1, 2450.0, 7698.7
1, 1146.4,  901.6
1, 9804.3,  879.4
1, 6475.5, 4327.8
1, 4345.5,  853.3
1, 5122.1, 9500.6
1, 8312.2, 3304.4
1, 8361.3, 9168.8
1, 1292.6, 9550.3
1, 8618.8, 7445.1
1,  483.3, 8911.6
1, 3266.8, 3250.0
1, 2491.2, 3384.6
1, 4743.5, 9669.7
1, 9256.9, 5366.5
1, 5260.0, 7151.7
1, 7722.8, 6462.8
1, 8622.9, 2109.7
1, 3021.1, 7108.8
1, 1404.8, 3326.6
1, 1255.8, 4325.0
1, 7288.4,  134.5
1, 6064.2, 3398.6
1, 8686.7, 8099.0
1, 3074.6, 8097.9
1, 7958.5,  486.6
1, 2735.1, 2991.7
1, 8392.1, 6242.6
1, 1077.8, 3179.6
1, 9927.2, 9538.0
1, 3871.6, 9861.1
1, 1007.6, 6102.9
1, 2133.9, 5598.5
1, 8619.2, 9811.9
1, 1296.6, 9550.5
1, 5306.7, 5607.5
1, 5770.4, 4104.7
1, 1038.8, 1864.4
1, 9682.8, 3972.9
1, 6482.5, 8904.2
1, 2773.2, 7098.7
1, 6708.1, 7607.8
1, 4739.4, 3898.3
1, 7918.3, 4645.4
1, 1507.5, 3978.6
1, 5121.2, 9503.9
1,  990.4,  553.2
1,   99.4, 4934.5
1, 3450.9, 2993.1
1, 5984.8, 1171.2
1,  494.0, 5214.7
1, 4601.9, 3016.8
1, 8684.5, 8106.4
1, 8798.8,  882.7
1, 9409.1, 4073.2
1, 3877.2, 9865.4
1, 9258.1, 5368.7
1, 8216.9, 1386.8
1, 4097.3, 2176.2
1, 8576.4, 3970.9
1, 8795.6, 7269.3
1, 2445.0, 7691.6
1, 1201.7, 6618.1
1, 2587.6, 2666.2
1, 9301.1, 2193.0
1,  732.1, 8852.1
1, 7227.3,  509.0
1, 2657.0, 6051.2
1, 3081.4, 2772.2
1, 2899.8, 4854.7
1, 2032.4, 5228.1
1, 9234.4, 2056.7
1, 2000.9, 2384.1
1,  191.7,  807.8
1, 8685.4, 5112.2
1,  448.4, 6615.1
1,   24.6, 5081.4
1, 3223.8, 7954.8
1, 4982.1,  262.9
1, 6503.8, 7808.1
1, 7032.6, 2732.8
1, 2742.8, 8866.6
1, 2224.2, 8873.9
1, 2655.7, 6049.8
1, 1545.2, 1993.5
1, 3287.6, 1600.9
1, 1782.2, 6872.7
1, 1618.8, 8861.0
1, 9921.3, 5791.0
1, 9441.7, 5498.3
1, 4764.1, 4629.3
1, 3161.6, 6541.4
1, 6257.3, 5482.2
1, 3467.3, 4440.0
1, 3399.0, 3530.9
1,  156.6, 6612.4
1, 7894.0, 4771.5
1, 4397.2, 2339.8
1, 1392.4, 1990.5
1, 9237.8, 2057.6
1, 5775.8, 4101.2
1, 4962.5, 4335.1
1, 6202.5, 5634.9
1, 6928.8, 7383.5
1, 9447.2, 5492.6
1,  946.0, 3319.6
1, 3743.0, 8486.7
1, 8098.3, 6476.2
1, 7671.5, 8254.4
1, 3154.7, 6475.5
1, 8586.8, 7697.3
1, 9948.0, 4043.7
1, 3433.7, 5112.3
1, 2011.1,   98.7
1, 7978.3, 3380.8
1, 3615.8, 6492.9
1, 8267.4, 9313.0
1, 6947.1, 5199.3
1, 9817.3,  497.1
1, 4896.1, 9697.2
1, 7972.5,  315.8
1, 9446.3, 5493.6
1, 7623.7,  296.6
1,  405.8, 9426.9
1, 2773.3, 7092.0
1, 7962.3, 3434.8
1,  942.6, 6997.7
1, 3763.1, 8928.3
1, 3341.3, 5906.8
1,  618.5, 7555.6
1, 6946.3, 5192.5
1, 3371.5, 9819.9
1, 9705.2, 6745.2
1, 6893.8, 5644.0
1, 9279.3, 7869.8
1,  841.6, 9413.5
1, 4966.0, 4329.0
1, 6508.3, 7438.4
1, 1826.1, 4296.5
1, 1307.1, 4167.5
1, 9927.6, 5797.5
1, 3659.6, 9740.7
1,  801.9,   81.7
1, 7280.6,  137.0
1, 3277.8, 9133.2
1, 4347.2,  850.0
1, 4461.4, 8910.5
1, 8228.9, 6981.1
1, 4602.0, 3016.1
1, 5981.6, 1171.2
1,  311.5, 6765.6
1, 2469.5,  108.9
1, 7211.6, 3939.5
1, 9551.1, 9631.5
1,  995.2,  554.0
1, 6617.8, 5153.8
1, 1306.0, 3179.7
1, 8322.1, 7943.1
1, 8920.0, 6480.9
1, 4472.6, 6108.6
1, 8340.2, 7746.2
1, 2974.4, 7596.5
1, 6723.3, 4408.4
1, 8565.8, 4020.8
1, 8022.5, 3042.9
1, 8944.3,  229.1
1, 1397.9, 1997.0
1, 9626.5, 9835.4
1,  570.2, 3875.5
1, 1257.5, 4322.4
1, 8085.8, 5163.0
1, 1654.4, 3900.0
1, 7622.9,  297.1
1, 1545.2, 3894.6
1, 4127.0, 3172.3
1, 1804.4, 5823.8
1, 5075.3, 6980.2
1, 3364.2, 5728.6
1, 3371.1, 4059.1
1, 3919.2, 7097.9
1, 1637.2, 1390.0
1, 1951.7, 9017.4
1, 1552.0,  315.0
1, 5014.5, 8960.1
1, 8231.5, 6988.2
1, 5480.6, 6696.6
1, 4616.2, 4028.4
1, 8216.8, 7797.9
1, 9721.0, 6616.4
1, 1395.6,  680.0
1, 6077.8, 4090.1
1, 5444.1, 4229.2
1, 4894.7, 3166.7
1, 3336.8, 8035.5
1,   21.0, 2190.8
1, 6910.4, 6792.3
1,  195.5,  809.9
1, 1744.8, 2033.5
1, 8016.3, 7780.7
1, 1945.7, 1863.0
1, 6033.0,  533.9
1, 5689.2, 4370.0
1, 4560.7, 8490.0
1, 5613.1, 6300.0
1, 9369.6, 1270.4
1, 1358.6, 2188.2
1, 1636.8, 4268.4
1, 9260.6, 3794.7
1, 7574.7, 5867.6
1,  624.7, 2844.1
1, 4001.3, 8341.3
1, 6255.3, 5488.3
1,  674.7, 5892.5
1, 7607.7, 8804.9
1, 3454.1, 4551.1
1, 3277.6, 9137.5
1, 3563.2, 9517.0
1, 1779.5, 8946.7
1, 4057.7, 3464.3
1,  237.8, 7277.2
1,  737.6, 8851.7
1, 7108.7, 5004.0
1, 4955.1,  687.6
1, 3787.4, 7469.3
1, 5644.9, 1791.2
1, 8350.4, 6055.2
1, 6486.7, 5960.4
1, 1794.3, 6440.1
1, 3105.2, 5633.3
1,  879.6, 9455.4
1, 4842.7, 4228.7
1, 3761.7, 3988.0
1, 1555.7, 5057.0
1, 4424.9,  747.0
1, 8071.8, 7989.7
1, 7558.5, 2393.7
1, 1204.7,  764.9
1, 2852.4, 8212.7
1, 9812.9,  498.6
1,  977.7, 1842.1
1, 4429.4,  744.0
1, 7435.4, 2290.4
1, 5846.3, 3410.4
1, 5291.3, 3866.2
1, 4976.1, 8200.6
1,  569.6, 3875.9
1, 1553.0, 5059.6
1, 2497.3, 3381.3
1, 3822.8,  180.3
1, 3661.6, 4841.4
1, 9169.2, 1456.6
1, 4603.5, 7026.2
1, 8902.5, 9293.6
1, 1803.6, 5827.1
1, 9788.1, 1357.7
1, 1625.6, 4085.7
1, 4674.1, 8928.2
1, 5289.6, 3865.9
1, 7235.1, 4726.9
1, 8116.0, 6372.4
1,  704.0, 9115.7
1, 1961.8, 2758.2
1, 8896.4, 5105.3
1, 3358.0, 6108.9
1, 3765.8, 3983.8
1,  484.0, 7660.6
1, 2828.6,  962.5
1, 9722.0, 6616.2
1, 8898.7, 5103.6
1,  413.6, 5573.0
1, 7616.2,  104.2
1,  230.4, 7278.4
1,  762.3, 1903.2
1, 6852.0, 2338.7
1, 4043.3, 7125.6
1, 2014.3,  106.3
1, 9239.7, 2056.1
1, 8390.9, 6243.7
1, 7619.8,  299.1
1, 5388.9,  793.3
1, 8143.4, 9154.2
1, 1259.1, 3466.9
1, 4427.7,  748.8
1, 8553.8, 6459.5
1, 5688.1, 4366.3
1, 9119.6, 3660.6
1, 8515.9, 4397.3
1, 5569.5, 2207.7
1, 9645.6, 4094.5
1, 8953.8, 6766.5
1, 1636.5, 4260.6
1, 2610.4, 8061.0
1, 3159.5, 6470.6
1, 7619.5,  108.5
1, 2434.1, 8683.1
1,  626.3, 7441.2
1, 8694.5, 7876.8
1,  678.0, 5890.7
1, 4426.1,  744.6
1,  422.9, 1766.6
1, 1326.7, 7203.0
1, 5100.6, 7190.3
1, 3396.2, 3534.4
1, 3762.9, 8923.5
1, 4275.6, 8910.8
1, 3298.4, 7875.1
1,  838.6, 9414.7
1, 5093.7, 8006.6
1, 8811.8, 3796.7
1, 5227.1, 7529.6
1, 5471.9, 6692.0
1, 9544.0, 3121.8
1, 7464.1, 3607.1
1, 6579.5, 4965.3
1, 2422.4, 7150.4
1, 6364.6, 8289.2
1, 6072.3, 4095.1
1, 3157.8, 6470.4
1, 9992.8,  954.5
1, 9178.4, 9340.4
1, 7876.7, 7032.1
1, 4237.6, 1673.8
1,  927.3, 1951.8
1, 8248.1, 9764.5
1,  316.0, 6764.1
1, 2900.5, 6328.3
1, 1262.8,  617.8
1, 2605.3, 9659.7
1,  628.2, 2845.2
1, 3617.6, 5707.3
1, 6894.3, 5648.1
1, 7046.8,  870.3
1, 1745.3, 2036.8
1, 8062.6, 1342.5
1, 5893.8,   30.3
1, 5852.9, 2952.7
1, 7271.4, 5630.2
1, 8268.0, 9317.2
1, 5888.3, 8530.5
1, 4397.3,  875.7
1, 5378.8, 6807.8
1, 1954.8, 9018.3
1, 2571.1, 3550.2
1, 2146.6, 7197.9
1, 7435.7, 2283.9
1, 3436.7, 5113.8
1, 9049.0, 6744.1
1, 6199.8, 5630.2
1, 3102.9, 5638.3
1, 7965.2, 3432.2
1, 3391.6, 2988.4
1, 1548.9, 1991.0
1, 7742.5, 2187.1
1, 3350.1, 5906.2
1, 2585.0, 2662.6
1, 2809.7, 3909.6
1, 4284.0,  437.8
1,  196.6,  800.6
1, 9270.0, 3791.7
1, 6049.0, 3954.1
1, 4903.3, 2582.9
1, 1181.1, 9286.5
1, 7635.4, 2943.8
1, 6168.5,  567.4
1, 9664.5, 6741.2
1,  811.7, 1720.8
1, 4124.2, 4440.4
1,  328.8, 4776.6
1, 7978.4,  319.1
1, 7189.2, 8907.5
1, 8345.7, 9084.0
1,  822.1, 2414.1
1, 4776.5, 1554.6
1, 8247.6, 2464.8
1,  335.0, 4770.2
1, 6910.6, 8332.3
1, 2294.8, 9479.8
1, 5927.7, 1670.6
1, 3469.2, 7333.2
1, 8567.6, 4022.2
1,  336.6, 4772.0
1, 9559.9, 9639.4
1, 5025.8, 9355.5
1, 7110.4, 5005.9
1, 7759.4, 6687.5
1, 2032.4, 8984.7
1, 3184.2, 1889.7
1, 8426.9, 3971.5
1, 2485.7, 6927.3
1, 8557.3, 4333.9
1, 6963.1, 8799.3
